tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,finish_text.started,finish_text.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
1,1,1,4,1,3,0,0,0,47,47,47,,,,,,,249.0631883999995,None,j,1,2.306408999999803,250.06333529999938,None,250.06333529999938,None,252.38034160000007,None,None,252.88556203999997,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,7,1,5,1,2,1,1,0,48,48,48,,,,,,,252.8855653999999,None,j,1,0.9486896000007619,253.8856455999994,None,253.8856455999994,None,254.85006609999982,None,None,255.35580713999934,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,2,1,4,1,3,0,1,0,49,49,49,,,,,,,255.35580169999957,None,f,1,1.8222028999998656,256.35555679999925,None,256.35555679999925,None,258.19023669999933,None,None,258.6959544399997,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,2,1,5,1,2,0,0,0,50,50,50,,,,,,,258.6960276,None,f,1,1.3301227000001745,259.69565089999924,None,259.69565089999924,None,261.03643459999967,None,None,261.5421745399999,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,2,1,4,1,3,0,0,0,51,51,51,,,,,,,261.54178090000005,None,f,1,1.0603117000000566,262.5414799,None,262.5414799,None,263.61218349999945,None,None,264.1178651399996,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,1,2,3,1,3,1,0,0,52,52,52,,,,,,,264.11799319999955,None,j,1,1.5564995000004274,265.1175461999992,None,265.1175461999992,None,266.6935416999995,None,None,267.1992901399999,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,7,2,2,1,3,1,0,0,53,53,53,,,,,,,267.1992872999999,None,f,1,0.9875648999995974,268.1985855999992,None,268.1985855999992,None,269.1987597999996,None,None,269.7044043399992,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,5,2,3,1,2,1,0,0,54,54,54,,,,,,,269.70441739999933,None,j,1,0.8502855999995518,270.70418189999964,None,270.70418189999964,None,271.5744225999997,None,None,272.08017003999976,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,3,1,2,1,3,1,0,0,55,55,55,,,,,,,272.0797705999994,None,j,1,1.2428708000006736,273.0795432999994,None,273.0795432999994,None,274.33841779999966,None,None,274.8440314399995,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
1,0,2,1,1,3,0,0,0,56,56,56,,,,,,,274.8436425,None,j,1,0.5745557999998709,275.84378899999956,None,275.84378899999956,None,276.4317836,None,None,276.93752614000005,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
2,6,1,0,1,3,1,1,0,57,57,57,,,,,,,276.9375126999994,None,f,1,1.2651163000000452,277.9372856,None,277.9372856,None,279.2193064999992,None,None,279.7249184399998,None,,,,,,,,,,,,,,,,,,,,B_17_ZXF,17,23,F,2021_Jun_04_1014,dyndist,2020.2.10,85.06178888341269,
