tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
1,3,2,4,1,3,1,1,0,861,861,861,,,,,,,3304.0033116,None,j,1,0.7815037000000302,3305.0030751,None,3305.0030751,None,3305.8027704,None,None,3306.30844833,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,2,3,1,3,0,1,0,862,862,862,,,,,,,3306.3085188,None,j,1,1.2283535999999913,3307.3082412,None,3307.3082412,None,3308.5548798,None,None,3309.06056873,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,2,2,1,3,0,0,0,863,863,863,,,,,,,3309.0606543,None,j,1,0.5562120999998115,3310.0603689,None,3310.0603689,None,3310.636618,None,None,3311.14233513,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,1,1,3,0,1,0,864,864,864,,,,,,,3311.1424881000003,None,f,1,1.2744910999999775,3312.14203,None,3312.14203,None,3313.4359188,None,None,3313.94143823,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,1,0,1,3,0,1,0,865,865,865,,,,,,,3313.9414842,None,j,1,0.5872678000000633,3314.9412528000003,None,3314.9412528000003,None,3315.5409987000003,None,None,3316.04667403,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,7,1,3,1,1,0,866,866,866,,,,,,,3316.0467367,None,j,1,0.8814933000003293,3317.0464264,None,3317.0464264,None,3317.9403267000002,None,None,3318.44594603,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,2,6,1,3,0,1,0,867,867,867,,,,,,,3318.4460004000002,None,j,1,0.787262699999701,3319.4453819,None,3319.4453819,None,3320.2457735000003,None,None,3320.75113483,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,1,5,1,3,1,1,0,868,868,868,,,,,,,3320.7511905,None,j,1,1.88979769999969,3321.7508194,None,3321.7508194,None,3323.6562576,None,None,3324.16186573,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,4,1,3,1,1,0,869,869,869,,,,,,,3324.1619081,None,f,1,0.8308970000002773,3325.1616753,None,3325.1616753,None,3326.0084545,None,None,3326.51414133,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,1,3,1,3,0,0,0,870,870,870,,,,,,,3326.5138269,None,f,1,1.551025799999934,3327.5135333,None,3327.5135333,None,3329.0781500000003,None,None,3329.5837538299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,1,4,1,2,1,0,0,871,871,871,,,,,,,3329.5838025000003,None,j,1,0.657246799999939,3330.5835643,None,3330.5835643,None,3331.2540079,None,None,3331.75959593,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,3,1,3,0,1,0,872,872,872,,,,,,,3331.7597417,None,j,1,1.1525510999999824,3332.7593789000002,None,3332.7593789000002,None,3333.9236612,None,None,3334.42933513,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,2,2,2,3,0,1,0,873,873,873,,,,,,,3334.4293973,None,j,1,0.8828019999996286,3335.4290896,None,3335.4290896,None,3336.3226318,None,None,3336.82861343,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,2,1,2,3,1,1,0,874,874,874,,,,,,,3336.8287128,None,f,1,0.9001273999997466,3337.8284201,None,3337.8284201,None,3338.7458009,None,None,3339.25141163,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,1,0,1,3,0,0,0,875,875,875,,,,,,,3339.2511324,None,j,1,0.7490892999999232,3340.2514714,None,3340.2514714,None,3341.0156259,None,None,3341.52140423,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,7,1,3,1,0,0,876,876,876,,,,,,,3341.5213539,None,f,1,1.279460900000231,3342.5211653,None,3342.5211653,None,3343.8148306000003,None,None,3344.32045503,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,6,1,3,1,1,0,877,877,877,,,,,,,3344.3205105,None,f,1,2.0164475000001403,3345.3202128000003,None,3345.3202128000003,None,3347.3549977000002,None,None,3347.8605683299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,1,3,1,1,0,0,0,878,878,878,,,,,,,3347.8602937,None,f,1,0.7163077999998677,3348.8603721,None,3348.8603721,None,3349.5896948,None,None,3350.09518413,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,3,1,1,1,1,0,879,879,879,,,,,,,3350.0952193000003,None,f,1,1.2180873000002066,3351.094612,None,3351.094612,None,3352.3299099,None,None,3352.83558003,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,4,1,2,0,0,0,880,880,880,,,,,,,3352.8354225000003,None,f,1,0.8772371999998541,3353.8353436,None,3353.8353436,None,3354.7292217,None,None,3355.23479203,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,3,1,3,0,1,0,881,881,881,,,,,,,3355.234861,None,j,1,0.6859879000003275,3356.2346295,None,3356.2346295,None,3356.940283,None,None,3357.44589743,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,2,2,1,3,1,0,0,882,882,882,,,,,,,3357.445623,None,f,1,0.8107296999996834,3358.4457048,None,3358.4457048,None,3359.2686031,None,None,3359.77458453,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,1,1,1,3,1,0,0,883,883,883,,,,,,,3359.7746898,None,j,1,0.7539039000002958,3360.7740206,None,3360.7740206,None,3361.5385215,None,None,3362.04450233,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,1,0,1,3,0,1,0,884,884,884,,,,,,,3362.0446947,None,f,1,0.7879917999998725,3363.043923,None,3363.043923,None,3363.8436853,None,None,3364.34951753,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,2,7,1,3,1,1,0,885,885,885,,,,,,,3364.3497231,None,f,1,1.2515557000001536,3365.3491071,None,3365.3491071,None,3366.6193122,None,None,3367.12498843,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,2,0,1,2,0,0,0,886,886,886,,,,,,,3367.1253757,None,f,1,0.9871603999999934,3368.1247727,None,3368.1247727,None,3369.1244346,None,None,3369.63048623,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,1,7,1,3,0,1,0,887,887,887,,,,,,,3369.6301675,None,j,1,0.738834499999939,3370.6298648,None,3370.6298648,None,3371.3829553,None,None,3371.8885740299997,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,1,6,1,3,1,0,0,888,888,888,,,,,,,3371.8883039,None,f,1,1.0239146999997502,3372.8880056000003,None,3372.8880056000003,None,3373.9233945,None,None,3374.42865063,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,1,5,1,3,0,1,0,889,889,889,,,,,,,3374.4290776000003,None,j,1,1.5406008999998448,3375.428337,None,3375.428337,None,3376.980878,None,None,3377.4868713299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,4,1,3,1,1,0,890,890,890,,,,,,,3377.4866008,None,j,1,0.5456265000002531,3378.4863067,None,3378.4863067,None,3379.0512157,None,None,3379.55683653,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,1,5,1,2,1,0,0,891,891,891,,,,,,,3379.5568988,None,j,1,0.6357087000001229,3380.5562588000003,None,3380.5562588000003,None,3381.2034945,None,None,3381.7091307299997,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,3,1,1,1,0,0,892,892,892,,,,,,,3381.7092433000003,None,j,1,0.5955015999998068,3382.7084742,None,3382.7084742,None,3383.3204345,None,None,3383.82598053,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,2,2,3,0,1,0,893,893,893,,,,,,,3383.8261787,None,f,1,0.7504150999998274,3384.8255554,None,3384.8255554,None,3385.5905028,None,None,3386.0960322299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,1,3,1,2,0,0,0,894,894,894,,,,,,,3386.0961476,None,j,1,0.688503700000183,3387.0954573,None,3387.0954573,None,3387.8015239,None,None,3388.30680933,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,4,1,2,0,0,0,895,895,895,,,,,,,3388.3072973,None,f,1,0.9740467999999964,3389.3065591,None,3389.3065591,None,3390.2946621,None,None,3390.80016943,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,3,1,3,1,1,0,896,896,896,,,,,,,3390.8005412,None,f,1,0.880747799999881,3391.7999109,None,3391.7999109,None,3392.6941331000003,None,None,3393.19976473,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,2,7,3,1,1,0,0,897,897,897,,,,,,,3393.1994935000002,None,f,1,1.0407863000000361,3394.1991896,None,3394.1991896,None,3395.2580831,None,None,3395.76369153,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,2,4,1,1,1,0,0,898,898,898,,,,,,,3395.7637367,None,f,1,0.7169123999997282,3396.7630417,None,3396.7630417,None,3397.4923159,None,None,3397.99831043,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,1,2,1,1,0,1,0,899,899,899,,,,,,,3397.9983997,None,f,1,0.8345561999999518,3398.9977408,None,3398.9977408,None,3399.8445348,None,space,3400.3505781,None,43.70541940000021,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,2,4,1,3,0,1,0,900,900,900,,,,,,,3444.0667356000004,None,f,1,1.0375171999994564,3445.0664954000003,None,3445.0664954000003,None,3446.1246498,None,None,3446.63046493,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,3,1,3,0,0,0,901,901,901,,,,,,,3446.6306641,None,f,1,0.986240799999905,3447.6304232,None,3447.6304232,None,3448.6301316999998,None,None,3449.1357460299996,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,2,4,1,2,1,1,0,902,902,902,,,,,,,3449.1358521,None,j,1,0.9768174000000727,3450.1351665,None,3450.1351665,None,3451.1231276,None,None,3451.6291094299995,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,2,3,1,3,1,0,0,903,903,903,,,,,,,3451.6291585,None,f,1,1.0441550999994433,3452.6285342,None,3452.6285342,None,3453.6875175000005,None,None,3454.19270523,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,1,2,1,3,0,0,0,904,904,904,,,,,,,3454.1933932,None,f,1,0.6231698000001415,3455.1928502,None,3455.1928502,None,3455.8275599,None,None,3456.3335557299997,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,2,1,2,3,1,1,0,905,905,905,,,,,,,3456.3336144000004,None,j,1,1.8277114000002257,3457.3329830000002,None,3457.3329830000002,None,3459.1798157000003,None,None,3459.6855065299997,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,2,0,1,3,0,0,0,906,906,906,,,,,,,3459.6852287,None,f,1,0.8754027000004498,3460.6852332,None,3460.6852332,None,3461.5791108000003,None,None,3462.08478063,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,1,7,1,3,0,1,0,907,907,907,,,,,,,3462.0848167000004,None,j,1,1.0195088000000396,3463.0845035,None,3463.0845035,None,3464.1194776,None,None,3464.62483523,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,6,2,3,0,1,0,908,908,908,,,,,,,3464.6252102999997,None,f,1,1.2639448999998422,3465.6249432000004,None,3465.6249432000004,None,3466.9069419999996,None,None,3467.41255653,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,2,0,1,1,0,0,0,909,909,909,,,,,,,3467.4123784000003,None,j,1,1.2117027000003873,3468.4123757999996,None,3468.4123757999996,None,3469.6355104000004,None,None,3470.1411558299997,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,1,7,1,3,0,1,0,910,910,910,,,,,,,3470.1412497,None,j,1,1.107148999999481,3471.1408868999997,None,3471.1408868999997,None,3472.2700668999996,None,None,3472.7756400299995,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,6,1,3,1,0,0,911,911,911,,,,,,,3472.7756947999997,None,j,1,0.7285782999997537,3473.7754569,None,3473.7754569,None,3474.5163696,None,None,3475.0220122299997,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,2,5,2,3,0,0,0,912,912,912,,,,,,,3475.0220656,None,j,1,0.6424297999992632,3476.0216097,None,3476.0216097,None,3476.6804614000002,None,None,3477.18572143,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,4,1,3,1,0,0,913,913,913,,,,,,,3477.1862286000005,None,f,1,1.0224925000002258,3478.1858643000005,None,3478.1858643000005,None,3479.2208468,None,None,3479.72647623,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,2,3,1,3,1,0,0,914,914,914,,,,,,,3479.7265273000003,None,f,1,1.297782599999664,3480.7262401999997,None,3480.7262401999997,None,3482.0435270999997,None,None,3482.54914233,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,3,3,1,1,0,0,915,915,915,,,,,,,3482.5492078999996,None,j,1,0.7311576000001878,3483.5488904000003,None,3483.5488904000003,None,3484.2895196,None,None,3484.79549683,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,2,2,1,3,1,0,0,916,916,916,,,,,,,3484.7955672,None,j,1,0.8531175999996776,3485.7949514,None,3485.7949514,None,3486.6652682000004,None,None,3487.17127023,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,1,2,1,1,0,0,0,917,917,917,,,,,,,3487.1713828,None,j,1,0.6859144000000015,3488.1706942,None,3488.1706942,None,3488.8766846999997,None,None,3489.3823753300003,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,2,3,1,2,1,0,0,918,918,918,,,,,,,3489.38242,None,j,1,0.506260399999519,3490.3817898999996,None,3490.3817898999996,None,3490.8992764000004,None,None,3491.4053059300004,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,2,2,2,3,1,1,0,919,919,919,,,,,,,3491.4055524000005,None,j,1,0.5953520000002754,3492.4047088999996,None,3492.4047088999996,None,3493.0166099999997,None,None,3493.52227563,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,1,1,3,0,0,0,920,920,920,,,,,,,3493.5223435999997,None,j,1,0.654309600000488,3494.521731,None,3494.521731,None,3495.19247,None,None,3495.6980869299996,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,0,1,3,1,1,0,921,921,921,,,,,,,3495.6981464,None,f,1,0.79958649999935,3496.6975226000004,None,3496.6975226000004,None,3497.5089741,None,None,3498.01504673,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,4,1,1,1,1,0,922,922,922,,,,,,,3498.0149420999996,None,f,1,0.9136000999997123,3499.0144651,None,3499.0144651,None,3499.9439138999996,None,None,3500.4495828299996,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,1,3,1,3,1,1,0,923,923,923,,,,,,,3500.4493261,None,f,1,0.623022700000547,3501.4490252000005,None,3501.4490252000005,None,3502.0840497,None,None,3502.59012403,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,2,4,1,2,1,0,0,924,924,924,,,,,,,3502.590171,None,j,1,0.6584769000000961,3503.5895702,None,3503.5895702,None,3504.2603224000004,None,None,3504.7659361300002,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,3,1,3,1,0,0,925,925,925,,,,,,,3504.7660117000005,None,f,1,0.7707644000001892,3505.7653089000005,None,3505.7653089000005,None,3506.5538312999997,None,None,3507.0593681299997,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,2,2,2,3,0,1,0,926,926,926,,,,,,,3507.0592626,None,j,1,0.7816028000006554,3508.0592263,None,3508.0592263,None,3508.8588639,None,None,3509.36452603,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,2,1,1,3,1,0,0,927,927,927,,,,,,,3509.3645976999996,None,j,1,0.6837777999999162,3510.3642904999997,None,3510.3642904999997,None,3511.0581924,None,None,3511.56394473,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,1,7,1,1,1,1,0,928,928,928,,,,,,,3511.5639215,None,j,0,1.1884310000004916,3512.5636164,None,3512.5636164,None,3513.7633183999997,None,None,3514.26894043,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,6,2,3,0,0,0,929,929,929,,,,,,,3514.2689763,None,j,1,0.6597135000001799,3515.2683589999997,None,3515.2683589999997,None,3515.9392452,None,None,3516.44474173,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,1,5,1,3,1,0,0,930,930,930,,,,,,,3516.4447954999996,None,f,1,0.6762068000007275,3517.4445558999996,None,3517.4445558999996,None,3518.1384629000004,None,None,3518.6440831299997,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,2,4,1,3,0,1,0,931,931,931,,,,,,,3518.6441402,None,f,0,0.6842441000007966,3519.6438181000003,None,3519.6438181000003,None,3520.3495751,None,None,3520.85517473,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,1,3,1,3,0,1,0,932,932,932,,,,,,,3520.8549032,None,j,1,0.601082299999689,3521.8549916,None,3521.8549916,None,3522.4782520999997,None,None,3522.9839260299996,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,2,2,1,3,0,1,0,933,933,933,,,,,,,3522.9840050000003,None,f,1,0.6650405999998839,3523.9837479,None,3523.9837479,None,3524.6658376000005,None,None,3525.1715022299995,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,1,0,1,1,1,1,0,934,934,934,,,,,,,3525.1715713000003,None,j,1,0.9248141999996733,3526.1712659000004,None,3526.1712659000004,None,3527.1118346000003,None,None,3527.6178381299997,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,7,1,3,1,0,0,935,935,935,,,,,,,3527.6178790000004,None,f,1,1.1830602,3528.6176367,None,3528.6176367,None,3529.8168904000004,None,None,3530.32289243,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,1,4,3,1,1,0,0,936,936,936,,,,,,,3530.3230166000003,None,j,1,0.5579835999997158,3531.3227077,None,3531.3227077,None,3531.8986157,None,None,3532.40429063,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,1,3,1,3,1,1,0,937,937,937,,,,,,,3532.4047238000003,None,j,1,0.6043903999998292,3533.4043674000004,None,3533.4043674000004,None,3534.0277392,None,None,3534.5333998300002,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,2,2,1,3,1,0,0,938,938,938,,,,,,,3534.5334353999997,None,j,1,0.443589499999689,3535.5331259000004,None,3535.5331259000004,None,3535.9919698000003,None,None,3536.49749093,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,1,1,3,0,0,0,939,939,939,,,,,,,3536.4976733000003,None,j,1,1.167233799999849,3537.4968440000002,None,3537.4968440000002,None,3538.6851081000004,None,None,3539.19079693,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,0,1,3,1,0,0,940,940,940,,,,,,,3539.1908525,None,j,1,0.5538418999994974,3540.1902184,None,3540.1902184,None,3540.7550724000002,None,None,3541.26043983,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,2,3,1,0,1,0,941,941,941,,,,,,,3541.2604093,None,f,1,0.8838751000002958,3542.2601987,None,3542.2601987,None,3543.1657861000003,None,None,3543.6717767299997,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,1,1,1,3,0,1,0,942,942,942,,,,,,,3543.6715116000005,None,f,1,0.6809604999998555,3544.6712113000003,None,3544.6712113000003,None,3545.3654365,None,None,3545.87112333,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,1,0,2,3,0,1,0,943,943,943,,,,,,,3545.8711792000004,None,j,1,0.8816987000000154,3546.870548,None,3546.870548,None,3547.7647653000004,None,None,3548.2703941299997,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,7,1,3,0,0,0,944,944,944,,,,,,,3548.270442,None,j,0,0.6748910000005708,3549.2698326,None,3549.2698326,None,3549.9637345,None,None,3550.4697238299996,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,1,6,1,3,0,1,0,945,945,945,,,,,,,3550.4697859,None,f,1,1.1310078999995312,3551.4690828000003,None,3551.4690828000003,None,3552.6217501,None,None,3553.11597593,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,1,5,1,3,0,1,0,946,946,946,,,,,,,3553.1158821999998,None,j,1,0.9171662999997352,3554.1153365,None,3554.1153365,None,3555.0448543,None,None,3555.55053563,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,2,4,1,3,1,1,0,947,947,947,,,,,,,3555.5502689000004,None,j,1,0.6105854999996154,3556.5502887000002,None,3556.5502887000002,None,3557.1736233,None,None,3557.67929343,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,3,1,3,0,0,0,948,948,948,,,,,,,3557.6793575,None,f,1,1.2977418000000398,3558.6790511,None,3558.6790511,None,3559.9961513,None,None,3560.50198603,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,2,2,2,3,1,1,0,949,949,949,,,,,,,3560.5020243,None,j,1,0.8754425000006449,3561.5014020999997,None,3561.5014020999997,None,3562.3955676000005,None,None,3562.9012403300003,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
